Time;Voltage;Current;Power;
19:09:55 12/06/2024;5.06;0.506;2.560;
19:09:55 12/06/2024;5.06;0.510;2.580;
19:09:56 12/06/2024;5.06;0.507;2.565;
19:09:56 12/06/2024;5.06;0.505;2.555;
19:09:57 12/06/2024;5.06;0.511;2.585;
19:09:57 12/06/2024;5.06;0.501;2.535;
19:09:58 12/06/2024;5.06;0.506;2.560;
19:09:58 12/06/2024;5.05;0.512;2.585;
19:09:59 12/06/2024;5.06;0.509;2.575;
19:09:59 12/06/2024;5.05;0.512;2.585;
19:10:00 12/06/2024;5.06;0.508;2.570;
19:10:00 12/06/2024;5.06;0.509;2.575;
19:10:01 12/06/2024;5.05;0.530;2.676;
19:10:01 12/06/2024;5.06;0.508;2.570;
19:10:02 12/06/2024;5.06;0.504;2.550;
19:10:02 12/06/2024;5.06;0.504;2.550;
19:10:03 12/06/2024;5.05;0.581;2.934;
19:10:03 12/06/2024;5.06;0.507;2.565;
19:10:04 12/06/2024;5.06;0.507;2.565;
19:10:04 12/06/2024;5.06;0.505;2.555;
19:10:05 12/06/2024;5.06;0.499;2.524;
19:10:05 12/06/2024;5.05;0.512;2.585;
19:10:06 12/06/2024;5.06;0.506;2.560;
19:10:06 12/06/2024;5.06;0.512;2.590;
19:10:07 12/06/2024;5.06;0.506;2.560;
19:10:07 12/06/2024;5.05;0.530;2.676;
19:10:08 12/06/2024;5.05;0.562;2.838;
19:10:08 12/06/2024;5.06;0.506;2.560;
19:10:09 12/06/2024;5.05;0.531;2.681;
19:10:09 12/06/2024;5.06;0.505;2.555;
19:10:10 12/06/2024;5.06;0.512;2.590;
19:10:10 12/06/2024;5.06;0.507;2.565;
19:10:11 12/06/2024;5.06;0.504;2.550;
19:10:11 12/06/2024;5.06;0.511;2.585;
19:10:12 12/06/2024;5.06;0.502;2.540;
19:10:12 12/06/2024;5.06;0.508;2.570;
19:10:13 12/06/2024;5.06;0.500;2.530;
19:10:13 12/06/2024;5.06;0.511;2.585;
19:10:14 12/06/2024;5.06;0.506;2.560;
19:10:14 12/06/2024;5.06;0.511;2.585;
19:10:15 12/06/2024;5.06;0.510;2.580;
19:10:15 12/06/2024;5.06;0.510;2.580;
19:10:16 12/06/2024;5.06;0.505;2.555;
19:10:16 12/06/2024;5.06;0.511;2.585;
19:10:17 12/06/2024;5.06;0.501;2.535;
19:10:17 12/06/2024;5.06;0.515;2.605;
19:10:18 12/06/2024;5.05;0.556;2.807;
19:10:18 12/06/2024;5.06;0.503;2.545;
19:10:19 12/06/2024;5.05;0.533;2.691;
19:10:19 12/06/2024;5.06;0.505;2.555;
19:10:20 12/06/2024;5.06;0.508;2.570;
19:10:20 12/06/2024;5.05;0.531;2.681;
19:10:21 12/06/2024;5.06;0.512;2.590;
19:10:21 12/06/2024;5.06;0.511;2.585;
19:10:22 12/06/2024;5.06;0.506;2.560;
19:10:22 12/06/2024;5.06;0.507;2.565;
19:10:23 12/06/2024;5.06;0.503;2.545;
19:10:23 12/06/2024;5.06;0.498;2.519;
19:10:24 12/06/2024;5.06;0.506;2.560;
19:10:24 12/06/2024;5.06;0.514;2.600;
19:10:25 12/06/2024;5.05;0.545;2.752;
19:10:25 12/06/2024;5.06;0.500;2.530;
19:10:26 12/06/2024;5.06;0.509;2.575;
19:10:26 12/06/2024;5.06;0.507;2.565;
19:10:27 12/06/2024;5.06;0.512;2.590;
19:10:27 12/06/2024;5.06;0.504;2.550;
19:10:28 12/06/2024;5.06;0.505;2.555;
19:10:28 12/06/2024;5.05;0.512;2.585;
19:10:29 12/06/2024;5.06;0.505;2.555;
19:10:29 12/06/2024;5.06;0.503;2.545;
19:10:30 12/06/2024;5.06;0.504;2.550;
19:10:30 12/06/2024;5.06;0.501;2.535;
19:10:31 12/06/2024;5.06;0.506;2.560;
19:10:31 12/06/2024;5.06;0.505;2.555;
19:10:32 12/06/2024;5.06;0.507;2.565;
19:10:32 12/06/2024;5.05;0.576;2.908;
19:10:33 12/06/2024;5.06;0.508;2.570;
19:10:33 12/06/2024;5.06;0.508;2.570;
19:10:34 12/06/2024;5.06;0.515;2.605;
19:10:34 12/06/2024;5.05;0.552;2.787;
19:10:35 12/06/2024;5.06;0.503;2.545;
19:10:35 12/06/2024;5.05;0.530;2.676;
19:10:36 12/06/2024;5.06;0.505;2.555;
19:10:36 12/06/2024;5.06;0.507;2.565;
19:10:37 12/06/2024;5.06;0.504;2.550;
19:10:37 12/06/2024;5.06;0.508;2.570;
19:10:38 12/06/2024;5.06;0.505;2.555;
19:10:38 12/06/2024;5.06;0.511;2.585;
19:10:39 12/06/2024;5.06;0.508;2.570;
19:10:39 12/06/2024;5.06;0.506;2.560;
19:10:40 12/06/2024;5.06;0.506;2.560;
19:10:40 12/06/2024;5.06;0.502;2.540;
19:10:41 12/06/2024;5.06;0.508;2.570;
19:10:41 12/06/2024;5.06;0.507;2.565;
19:10:42 12/06/2024;5.06;0.507;2.565;
19:10:42 12/06/2024;5.06;0.513;2.595;
19:10:43 12/06/2024;5.06;0.534;2.702;
19:10:43 12/06/2024;5.06;0.507;2.565;
19:10:44 12/06/2024;5.06;0.503;2.545;
19:10:44 12/06/2024;5.06;0.508;2.570;
19:10:45 12/06/2024;5.06;0.508;2.570;
19:10:45 12/06/2024;5.06;0.508;2.570;
19:10:46 12/06/2024;5.06;0.505;2.555;
19:10:46 12/06/2024;5.06;0.501;2.535;
19:10:47 12/06/2024;5.06;0.512;2.590;
19:10:47 12/06/2024;5.06;0.507;2.565;
19:10:48 12/06/2024;5.06;0.515;2.605;
19:10:48 12/06/2024;5.06;0.505;2.555;
19:10:49 12/06/2024;5.06;0.508;2.570;
19:10:49 12/06/2024;5.06;0.502;2.540;
19:10:50 12/06/2024;5.06;0.512;2.590;
19:10:50 12/06/2024;5.06;0.502;2.540;
19:10:51 12/06/2024;5.06;0.516;2.610;
19:10:51 12/06/2024;5.06;0.503;2.545;
19:10:52 12/06/2024;5.06;0.507;2.565;
19:10:52 12/06/2024;5.06;0.505;2.555;
19:10:53 12/06/2024;5.06;0.505;2.555;
19:10:53 12/06/2024;5.06;0.510;2.580;
19:10:54 12/06/2024;5.06;0.508;2.570;
19:10:54 12/06/2024;5.06;0.510;2.580;
19:10:55 12/06/2024;5.06;0.504;2.550;
19:10:55 12/06/2024;5.06;0.499;2.524;
19:10:56 12/06/2024;5.06;0.504;2.550;
19:10:56 12/06/2024;5.06;0.505;2.555;
19:10:57 12/06/2024;5.06;0.505;2.555;
19:10:57 12/06/2024;5.06;0.510;2.580;
19:10:58 12/06/2024;5.06;0.510;2.580;
19:10:58 12/06/2024;5.06;0.506;2.560;
19:10:59 12/06/2024;5.06;0.506;2.560;
19:10:59 12/06/2024;5.06;0.510;2.580;
19:11:00 12/06/2024;5.06;0.509;2.575;
19:11:00 12/06/2024;5.06;0.502;2.540;
19:11:01 12/06/2024;5.06;0.511;2.585;
19:11:01 12/06/2024;5.06;0.508;2.570;
19:11:02 12/06/2024;5.06;0.504;2.550;
19:11:02 12/06/2024;5.06;0.503;2.545;
19:11:03 12/06/2024;5.06;0.513;2.595;
19:11:03 12/06/2024;5.06;0.502;2.540;
19:11:04 12/06/2024;5.05;0.510;2.575;
19:11:04 12/06/2024;5.05;0.512;2.585;
19:11:05 12/06/2024;5.06;0.498;2.519;
19:11:05 12/06/2024;5.06;0.510;2.580;
19:11:06 12/06/2024;5.06;0.512;2.590;
19:11:06 12/06/2024;5.05;0.513;2.590;
19:11:07 12/06/2024;5.06;0.500;2.530;
19:11:07 12/06/2024;5.06;0.511;2.585;
19:11:08 12/06/2024;5.05;0.559;2.822;
19:11:08 12/06/2024;5.06;0.506;2.560;
19:11:09 12/06/2024;5.06;0.502;2.540;
19:11:09 12/06/2024;5.06;0.515;2.605;
19:11:10 12/06/2024;5.05;0.518;2.615;
19:11:10 12/06/2024;5.05;0.540;2.727;
19:11:11 12/06/2024;5.06;0.501;2.535;
19:11:11 12/06/2024;5.05;0.524;2.646;
19:11:12 12/06/2024;5.06;0.505;2.555;
19:11:12 12/06/2024;5.06;0.507;2.565;
19:11:13 12/06/2024;5.06;0.509;2.575;
19:11:13 12/06/2024;5.06;0.508;2.570;
19:11:14 12/06/2024;5.06;0.500;2.530;
19:11:14 12/06/2024;5.06;0.500;2.530;
19:11:15 12/06/2024;5.06;0.512;2.590;
19:11:15 12/06/2024;5.06;0.507;2.565;
19:11:16 12/06/2024;5.06;0.507;2.565;
19:11:16 12/06/2024;5.05;0.522;2.636;
19:11:17 12/06/2024;5.06;0.508;2.570;
19:11:17 12/06/2024;5.06;0.509;2.575;
19:11:18 12/06/2024;5.06;0.512;2.590;
19:11:18 12/06/2024;5.06;0.512;2.590;
19:11:19 12/06/2024;5.06;0.506;2.560;
19:11:19 12/06/2024;5.06;0.502;2.540;
19:11:20 12/06/2024;5.06;0.501;2.535;
19:11:20 12/06/2024;5.06;0.506;2.560;
19:11:21 12/06/2024;5.06;0.513;2.595;
19:11:21 12/06/2024;5.06;0.504;2.550;
19:11:22 12/06/2024;5.05;0.547;2.762;
19:11:22 12/06/2024;5.06;0.507;2.565;
19:11:23 12/06/2024;5.06;0.505;2.555;
19:11:23 12/06/2024;5.06;0.502;2.540;
19:11:24 12/06/2024;5.06;0.502;2.540;
19:11:24 12/06/2024;5.06;0.512;2.590;
19:11:25 12/06/2024;5.06;0.503;2.545;
19:11:25 12/06/2024;5.06;0.507;2.565;
19:11:26 12/06/2024;5.06;0.505;2.555;
19:11:26 12/06/2024;5.06;0.507;2.565;
19:11:27 12/06/2024;5.06;0.514;2.600;
19:11:27 12/06/2024;5.06;0.508;2.570;
19:11:28 12/06/2024;5.06;0.509;2.575;
19:11:28 12/06/2024;5.06;0.507;2.565;
19:11:29 12/06/2024;5.05;0.600;3.030;
19:11:29 12/06/2024;5.05;0.526;2.656;
19:11:30 12/06/2024;5.06;0.502;2.540;
19:11:30 12/06/2024;5.06;0.505;2.555;
19:11:31 12/06/2024;5.06;0.506;2.560;
19:11:31 12/06/2024;5.06;0.501;2.535;
19:11:32 12/06/2024;5.06;0.514;2.600;
19:11:32 12/06/2024;5.06;0.503;2.545;
19:11:33 12/06/2024;5.06;0.510;2.580;
19:11:33 12/06/2024;5.06;0.506;2.560;
19:11:34 12/06/2024;5.06;0.502;2.540;
19:11:34 12/06/2024;5.06;0.498;2.519;
19:11:35 12/06/2024;5.06;0.511;2.585;
19:11:35 12/06/2024;5.06;0.507;2.565;
19:11:36 12/06/2024;5.06;0.511;2.585;
19:11:36 12/06/2024;5.06;0.518;2.621;
19:11:37 12/06/2024;5.06;0.507;2.565;
19:11:37 12/06/2024;5.06;0.506;2.560;
19:11:38 12/06/2024;5.06;0.513;2.595;
19:11:38 12/06/2024;5.06;0.500;2.530;
19:11:39 12/06/2024;5.06;0.507;2.565;
19:11:39 12/06/2024;5.06;0.504;2.550;
19:11:40 12/06/2024;5.06;0.506;2.560;
19:11:40 12/06/2024;5.05;0.542;2.737;
19:11:41 12/06/2024;5.05;0.560;2.828;
19:11:41 12/06/2024;5.06;0.501;2.535;
19:11:42 12/06/2024;5.06;0.507;2.565;
19:11:42 12/06/2024;5.06;0.511;2.585;
19:11:43 12/06/2024;5.06;0.509;2.575;
19:11:43 12/06/2024;5.06;0.509;2.575;
19:11:44 12/06/2024;5.06;0.499;2.524;
19:11:44 12/06/2024;5.06;0.512;2.590;
19:11:45 12/06/2024;5.06;0.502;2.540;
19:11:45 12/06/2024;5.06;0.508;2.570;
19:11:46 12/06/2024;5.06;0.498;2.519;
19:11:46 12/06/2024;5.06;0.504;2.550;
19:11:47 12/06/2024;5.06;0.511;2.585;
19:11:47 12/06/2024;5.05;0.600;3.030;
19:11:48 12/06/2024;5.06;0.505;2.555;
19:11:48 12/06/2024;5.05;0.530;2.676;
19:11:49 12/06/2024;5.06;0.501;2.535;
19:11:49 12/06/2024;5.06;0.508;2.570;
19:11:50 12/06/2024;5.06;0.503;2.545;
19:11:50 12/06/2024;5.06;0.508;2.570;
19:11:51 12/06/2024;5.06;0.505;2.555;
19:11:51 12/06/2024;5.06;0.508;2.570;
19:11:52 12/06/2024;5.06;0.509;2.575;
19:11:52 12/06/2024;5.06;0.510;2.580;
19:11:53 12/06/2024;5.06;0.501;2.535;
19:11:53 12/06/2024;5.06;0.506;2.560;
19:11:54 12/06/2024;5.06;0.511;2.585;
19:11:54 12/06/2024;5.06;0.509;2.575;
19:11:55 12/06/2024;5.06;0.510;2.580;
19:11:55 12/06/2024;5.06;0.507;2.565;
19:11:56 12/06/2024;5.06;0.507;2.565;
19:11:56 12/06/2024;5.05;0.525;2.651;
19:11:57 12/06/2024;5.06;0.515;2.605;
19:11:57 12/06/2024;5.06;0.507;2.565;
19:11:58 12/06/2024;5.06;0.508;2.570;
19:11:58 12/06/2024;5.06;0.505;2.555;
19:11:59 12/06/2024;5.06;0.505;2.555;
19:11:59 12/06/2024;5.06;0.508;2.570;
19:12:00 12/06/2024;5.06;0.506;2.560;
19:12:00 12/06/2024;5.06;0.505;2.555;
19:12:01 12/06/2024;5.06;0.513;2.595;
19:12:01 12/06/2024;5.06;0.508;2.570;
19:12:02 12/06/2024;5.06;0.503;2.545;
19:12:02 12/06/2024;5.06;0.503;2.545;
19:12:03 12/06/2024;5.06;0.505;2.555;
19:12:03 12/06/2024;5.06;0.504;2.550;
19:12:04 12/06/2024;5.05;0.570;2.878;
19:12:04 12/06/2024;5.06;0.510;2.580;
19:12:05 12/06/2024;5.06;0.503;2.545;
19:12:05 12/06/2024;5.05;0.529;2.671;
19:12:06 12/06/2024;5.06;0.504;2.550;
19:12:06 12/06/2024;5.06;0.505;2.555;
19:12:07 12/06/2024;5.06;0.504;2.550;
19:12:07 12/06/2024;5.06;0.510;2.580;
19:12:08 12/06/2024;5.06;0.506;2.560;
19:12:08 12/06/2024;5.06;0.507;2.565;
19:12:09 12/06/2024;5.06;0.503;2.545;
19:12:09 12/06/2024;5.06;0.508;2.570;
19:12:10 12/06/2024;5.05;0.550;2.777;
19:12:10 12/06/2024;5.06;0.507;2.565;
19:12:11 12/06/2024;5.06;0.511;2.585;
19:12:11 12/06/2024;5.05;0.544;2.747;
19:12:12 12/06/2024;5.06;0.505;2.555;
19:12:12 12/06/2024;5.06;0.508;2.570;
19:12:13 12/06/2024;5.06;0.508;2.570;
19:12:13 12/06/2024;5.06;0.503;2.545;
19:12:14 12/06/2024;5.06;0.508;2.570;
19:12:14 12/06/2024;5.06;0.515;2.605;
19:12:15 12/06/2024;5.06;0.505;2.555;
19:12:15 12/06/2024;5.05;0.552;2.787;
19:12:16 12/06/2024;5.06;0.506;2.560;
19:12:16 12/06/2024;5.06;0.506;2.560;
19:12:17 12/06/2024;5.05;0.566;2.858;
19:12:17 12/06/2024;5.05;0.545;2.752;
19:12:18 12/06/2024;5.06;0.500;2.530;
19:12:18 12/06/2024;5.06;0.513;2.595;
19:12:19 12/06/2024;5.06;0.509;2.575;
19:12:19 12/06/2024;5.06;0.508;2.570;
19:12:20 12/06/2024;5.05;0.540;2.727;
19:12:20 12/06/2024;5.06;0.502;2.540;
19:12:21 12/06/2024;5.06;0.507;2.565;
19:12:21 12/06/2024;5.06;0.506;2.560;
19:12:22 12/06/2024;5.06;0.514;2.600;
19:12:22 12/06/2024;5.05;0.529;2.671;
19:12:23 12/06/2024;5.06;0.518;2.621;
19:12:23 12/06/2024;5.06;0.501;2.535;
19:12:24 12/06/2024;5.06;0.503;2.545;
19:12:24 12/06/2024;5.06;0.508;2.570;
19:12:25 12/06/2024;5.06;0.510;2.580;
19:12:25 12/06/2024;5.06;0.513;2.595;
19:12:26 12/06/2024;5.06;0.498;2.519;
19:12:26 12/06/2024;5.06;0.504;2.550;
19:12:27 12/06/2024;5.06;0.510;2.580;
19:12:27 12/06/2024;5.06;0.508;2.570;
19:12:28 12/06/2024;5.06;0.513;2.595;
19:12:28 12/06/2024;5.06;0.504;2.550;
19:12:29 12/06/2024;5.06;0.501;2.535;
19:12:29 12/06/2024;5.06;0.507;2.565;
19:12:30 12/06/2024;5.06;0.506;2.560;
19:12:30 12/06/2024;5.06;0.510;2.580;
19:12:31 12/06/2024;5.06;0.506;2.560;
19:12:31 12/06/2024;5.06;0.508;2.570;
19:12:32 12/06/2024;5.06;0.503;2.545;
19:12:32 12/06/2024;5.06;0.510;2.580;
19:12:33 12/06/2024;5.06;0.505;2.555;
19:12:33 12/06/2024;5.06;0.505;2.555;
19:12:34 12/06/2024;5.05;0.531;2.681;
19:12:34 12/06/2024;5.06;0.517;2.616;
19:12:35 12/06/2024;5.06;0.504;2.550;
19:12:35 12/06/2024;5.06;0.508;2.570;
19:12:36 12/06/2024;5.06;0.509;2.575;
19:12:36 12/06/2024;5.06;0.508;2.570;
19:12:37 12/06/2024;5.06;0.514;2.600;
19:12:37 12/06/2024;5.06;0.503;2.545;
19:12:38 12/06/2024;5.06;0.508;2.570;
19:12:38 12/06/2024;5.06;0.503;2.545;
19:12:39 12/06/2024;5.06;0.502;2.540;
19:12:39 12/06/2024;5.06;0.508;2.570;
19:12:40 12/06/2024;5.06;0.510;2.580;
19:12:40 12/06/2024;5.06;0.508;2.570;
19:12:41 12/06/2024;5.06;0.503;2.545;
19:12:41 12/06/2024;5.06;0.501;2.535;
19:12:42 12/06/2024;5.06;0.511;2.585;
19:12:42 12/06/2024;5.06;0.508;2.570;
19:12:43 12/06/2024;5.06;0.505;2.555;
19:12:43 12/06/2024;5.06;0.503;2.545;
19:12:44 12/06/2024;5.05;0.544;2.747;
19:12:44 12/06/2024;5.06;0.512;2.590;
19:12:45 12/06/2024;5.06;0.506;2.560;
19:12:45 12/06/2024;5.06;0.503;2.545;
19:12:46 12/06/2024;5.06;0.503;2.545;
19:12:46 12/06/2024;5.06;0.502;2.540;
19:12:47 12/06/2024;5.06;0.514;2.600;
19:12:47 12/06/2024;5.06;0.505;2.555;
19:12:48 12/06/2024;5.06;0.507;2.565;
19:12:48 12/06/2024;5.06;0.508;2.570;
19:12:49 12/06/2024;5.05;0.569;2.873;
19:12:49 12/06/2024;5.06;0.505;2.555;
19:12:50 12/06/2024;5.06;0.505;2.555;
19:12:50 12/06/2024;5.06;0.504;2.550;
19:12:51 12/06/2024;5.06;0.509;2.575;
19:12:51 12/06/2024;5.06;0.501;2.535;
19:12:52 12/06/2024;5.06;0.511;2.585;
19:12:52 12/06/2024;5.06;0.503;2.545;
19:12:53 12/06/2024;5.05;0.527;2.661;
19:12:53 12/06/2024;5.06;0.504;2.550;
19:12:54 12/06/2024;5.05;0.580;2.929;
19:12:54 12/06/2024;5.06;0.516;2.610;
19:12:55 12/06/2024;5.06;0.504;2.550;
19:12:55 12/06/2024;5.05;0.534;2.696;
19:12:56 12/06/2024;5.06;0.504;2.550;
19:12:56 12/06/2024;5.06;0.511;2.585;
19:12:57 12/06/2024;5.05;0.540;2.727;
19:12:57 12/06/2024;5.06;0.501;2.535;
19:12:58 12/06/2024;5.06;0.510;2.580;
19:12:58 12/06/2024;5.06;0.505;2.555;
19:12:59 12/06/2024;5.06;0.506;2.560;
19:12:59 12/06/2024;5.06;0.512;2.590;
19:13:00 12/06/2024;5.06;0.507;2.565;
19:13:00 12/06/2024;5.06;0.503;2.545;
19:13:01 12/06/2024;5.06;0.503;2.545;
19:13:01 12/06/2024;5.06;0.508;2.570;
19:13:02 12/06/2024;5.05;0.562;2.838;
19:13:02 12/06/2024;5.06;0.507;2.565;
19:13:03 12/06/2024;5.06;0.513;2.595;
19:13:03 12/06/2024;5.06;0.513;2.595;
19:13:04 12/06/2024;5.06;0.511;2.585;
19:13:04 12/06/2024;5.06;0.507;2.565;
19:13:05 12/06/2024;5.06;0.504;2.550;
19:13:05 12/06/2024;5.06;0.508;2.570;
19:13:06 12/06/2024;5.06;0.498;2.519;
19:13:06 12/06/2024;5.06;0.506;2.560;
19:13:07 12/06/2024;5.06;0.506;2.560;
19:13:07 12/06/2024;5.06;0.507;2.565;
19:13:08 12/06/2024;5.06;0.502;2.540;
19:13:08 12/06/2024;5.06;0.504;2.550;
19:13:09 12/06/2024;5.06;0.506;2.560;
19:13:09 12/06/2024;5.06;0.507;2.565;
19:13:10 12/06/2024;5.06;0.512;2.590;
19:13:10 12/06/2024;5.06;0.506;2.560;
19:13:11 12/06/2024;5.06;0.502;2.540;
19:13:11 12/06/2024;5.06;0.512;2.590;
19:13:12 12/06/2024;5.06;0.508;2.570;
19:13:12 12/06/2024;5.06;0.506;2.560;
19:13:13 12/06/2024;5.06;0.502;2.540;
19:13:13 12/06/2024;5.06;0.501;2.535;
19:13:14 12/06/2024;5.06;0.508;2.570;
19:13:14 12/06/2024;5.06;0.507;2.565;
19:13:15 12/06/2024;5.06;0.512;2.590;
19:13:15 12/06/2024;5.06;0.508;2.570;
19:13:16 12/06/2024;5.06;0.505;2.555;
19:13:16 12/06/2024;5.06;0.508;2.570;
19:13:17 12/06/2024;5.06;0.505;2.555;
19:13:17 12/06/2024;5.06;0.505;2.555;
19:13:18 12/06/2024;5.06;0.501;2.535;
19:13:18 12/06/2024;5.06;0.506;2.560;
19:13:19 12/06/2024;5.06;0.509;2.575;
19:13:19 12/06/2024;5.06;0.504;2.550;
19:13:20 12/06/2024;5.06;0.506;2.560;
19:13:20 12/06/2024;5.06;0.506;2.560;
19:13:21 12/06/2024;5.05;0.571;2.883;
19:13:21 12/06/2024;5.05;0.527;2.661;
19:13:22 12/06/2024;5.06;0.505;2.555;
19:13:22 12/06/2024;5.06;0.524;2.651;
19:13:23 12/06/2024;5.06;0.513;2.595;
19:13:23 12/06/2024;5.06;0.499;2.524;
19:13:24 12/06/2024;5.06;0.505;2.555;
19:13:24 12/06/2024;5.05;0.542;2.737;
19:13:25 12/06/2024;5.06;0.514;2.600;
19:13:25 12/06/2024;5.06;0.498;2.519;
19:13:26 12/06/2024;5.06;0.517;2.616;
19:13:26 12/06/2024;5.06;0.505;2.555;
19:13:27 12/06/2024;5.06;0.512;2.590;
19:13:27 12/06/2024;5.06;0.510;2.580;
19:13:28 12/06/2024;5.06;0.502;2.540;
19:13:28 12/06/2024;5.06;0.504;2.550;
19:13:29 12/06/2024;5.06;0.516;2.610;
19:13:29 12/06/2024;5.06;0.498;2.519;
19:13:30 12/06/2024;5.06;0.525;2.656;
19:13:30 12/06/2024;5.06;0.502;2.540;
19:13:31 12/06/2024;5.06;0.506;2.560;
19:13:31 12/06/2024;5.06;0.508;2.570;
19:13:32 12/06/2024;5.06;0.509;2.575;
19:13:32 12/06/2024;5.06;0.500;2.530;
19:13:33 12/06/2024;5.06;0.504;2.550;
19:13:33 12/06/2024;5.06;0.505;2.555;
19:13:34 12/06/2024;5.06;0.511;2.585;
19:13:34 12/06/2024;5.06;0.508;2.570;
19:13:35 12/06/2024;5.06;0.510;2.580;
19:13:35 12/06/2024;5.06;0.508;2.570;
19:13:36 12/06/2024;5.05;0.560;2.828;
19:13:36 12/06/2024;5.06;0.503;2.545;
19:13:37 12/06/2024;5.06;0.505;2.555;
19:13:37 12/06/2024;5.06;0.506;2.560;
19:13:38 12/06/2024;5.06;0.512;2.590;
19:13:38 12/06/2024;5.06;0.519;2.626;
19:13:39 12/06/2024;5.06;0.508;2.570;
19:13:39 12/06/2024;5.06;0.507;2.565;
19:13:40 12/06/2024;5.06;0.507;2.565;
19:13:40 12/06/2024;5.06;0.510;2.580;
19:13:41 12/06/2024;5.06;0.504;2.550;
19:13:41 12/06/2024;5.06;0.509;2.575;
19:13:42 12/06/2024;5.06;0.507;2.565;
19:13:42 12/06/2024;5.06;0.509;2.575;
19:13:43 12/06/2024;5.06;0.504;2.550;
19:13:43 12/06/2024;5.06;0.498;2.519;
19:13:44 12/06/2024;5.06;0.507;2.565;
19:13:44 12/06/2024;5.06;0.505;2.555;
19:13:45 12/06/2024;5.06;0.510;2.580;
19:13:45 12/06/2024;5.06;0.505;2.555;
19:13:46 12/06/2024;5.04;0.610;3.074;
19:13:46 12/06/2024;5.06;0.514;2.600;
19:13:47 12/06/2024;5.06;0.505;2.555;
19:13:47 12/06/2024;5.06;0.515;2.605;
19:13:48 12/06/2024;5.06;0.505;2.555;
19:13:48 12/06/2024;5.06;0.506;2.560;
19:13:49 12/06/2024;5.06;0.510;2.580;
19:13:49 12/06/2024;5.06;0.507;2.565;
19:13:50 12/06/2024;5.06;0.504;2.550;
19:13:50 12/06/2024;5.06;0.507;2.565;
19:13:51 12/06/2024;5.06;0.503;2.545;
19:13:51 12/06/2024;5.06;0.509;2.575;
19:13:52 12/06/2024;5.06;0.501;2.535;
19:13:52 12/06/2024;5.06;0.500;2.530;
19:13:53 12/06/2024;5.06;0.514;2.600;
19:13:53 12/06/2024;5.06;0.506;2.560;
19:13:54 12/06/2024;5.06;0.514;2.600;
19:13:54 12/06/2024;5.06;0.507;2.565;
19:13:55 12/06/2024;5.06;0.510;2.580;
19:13:55 12/06/2024;5.06;0.512;2.590;
19:13:56 12/06/2024;5.06;0.513;2.595;
19:13:56 12/06/2024;5.06;0.500;2.530;
19:13:57 12/06/2024;5.06;0.509;2.575;
19:13:57 12/06/2024;5.06;0.509;2.575;
19:13:58 12/06/2024;5.06;0.509;2.575;
19:13:58 12/06/2024;5.06;0.503;2.545;
19:13:59 12/06/2024;5.06;0.503;2.545;
19:13:59 12/06/2024;5.06;0.510;2.580;
19:14:00 12/06/2024;5.06;0.505;2.555;
19:14:00 12/06/2024;5.06;0.501;2.535;
19:14:01 12/06/2024;5.06;0.514;2.600;
19:14:01 12/06/2024;5.06;0.506;2.560;
19:14:02 12/06/2024;5.06;0.507;2.565;
19:14:02 12/06/2024;5.06;0.501;2.535;
19:14:03 12/06/2024;5.06;0.510;2.580;
19:14:03 12/06/2024;5.06;0.502;2.540;
19:14:04 12/06/2024;5.06;0.510;2.580;
19:14:04 12/06/2024;5.05;0.552;2.787;
19:14:05 12/06/2024;5.05;0.535;2.701;
19:14:05 12/06/2024;5.06;0.513;2.595;
19:14:06 12/06/2024;5.06;0.501;2.535;
19:14:06 12/06/2024;5.06;0.502;2.540;
19:14:07 12/06/2024;5.06;0.504;2.550;
19:14:07 12/06/2024;5.06;0.503;2.545;
19:14:08 12/06/2024;5.06;0.507;2.565;
19:14:08 12/06/2024;5.06;0.509;2.575;
19:14:09 12/06/2024;5.06;0.519;2.626;
19:14:09 12/06/2024;5.06;0.500;2.530;
19:14:10 12/06/2024;5.06;0.508;2.570;
19:14:10 12/06/2024;5.06;0.505;2.555;
19:14:11 12/06/2024;5.06;0.510;2.580;
19:14:11 12/06/2024;5.06;0.503;2.545;
19:14:12 12/06/2024;5.06;0.506;2.560;
19:14:12 12/06/2024;5.06;0.516;2.610;
19:14:13 12/06/2024;5.06;0.513;2.595;
19:14:13 12/06/2024;5.06;0.503;2.545;
19:14:14 12/06/2024;5.06;0.510;2.580;
19:14:14 12/06/2024;5.06;0.512;2.590;
19:14:15 12/06/2024;5.06;0.511;2.585;
19:14:15 12/06/2024;5.06;0.508;2.570;
19:14:16 12/06/2024;5.06;0.504;2.550;
19:14:16 12/06/2024;5.06;0.512;2.590;
19:14:17 12/06/2024;5.06;0.507;2.565;
19:14:17 12/06/2024;5.06;0.506;2.560;
19:14:18 12/06/2024;5.06;0.506;2.560;
19:14:18 12/06/2024;5.06;0.508;2.570;
19:14:19 12/06/2024;5.06;0.514;2.600;
19:14:19 12/06/2024;5.06;0.505;2.555;
19:14:20 12/06/2024;5.06;0.503;2.545;
19:14:20 12/06/2024;5.06;0.522;2.641;
19:14:21 12/06/2024;5.06;0.506;2.560;
19:14:21 12/06/2024;5.06;0.510;2.580;
19:14:22 12/06/2024;5.06;0.505;2.555;
19:14:22 12/06/2024;5.06;0.509;2.575;
19:14:23 12/06/2024;5.06;0.511;2.585;
